PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap_Percentage
Mike Cammalleri,-,26,"LW, C",Left,LAK,Standard (1-way),25,,2,UFA,2009,"$3,350,000","$3,350,000","$3,600,000","$3,600,000",$0,$0,2009,0.0821078431372549
Marek Zidlicky,-,31,RD,Right,NSH,Standard (1-way),29,,4,UFA,2010,"$3,350,000","$3,350,000","$3,500,000","$3,500,000",$0,$0,2009,0.0821078431372549
Andy McDonald,-,30,C,Left,ANA,Standard (1-way),28,,3,UFA,2009,"$3,333,333","$3,333,333","$3,333,333","$3,333,333",$0,$0,2009,0.08169933823529411
Jaroslav Spacek,-,34,D,Left,BUF,Standard (1-way),32,,3,UFA,2009,"$3,333,333","$3,333,333","$3,300,000","$3,300,000",$0,$0,2009,0.08169933823529411
Freddy Modin,-,33,LW,Left,CBJ,Standard (1-way),32,,3,UFA,2010,"$3,250,000","$3,250,000","$3,500,000","$3,500,000",$0,$0,2009,0.07965686274509803
Andrei Kostitsyn,-,23,C,Left,MTL,Standard (1-way),23,,3,RFA,2011,"$3,250,000","$3,250,000","$3,250,000","$3,250,000",$0,$0,2009,0.07965686274509803
Mikko Koivu,-,25,C,Left,MIN,Standard (1-way),24,,4,UFA,2011,"$3,250,000","$3,250,000","$3,300,000","$3,300,000",$0,$0,2009,0.07965686274509803
Steve Sullivan,-,33,LW,Right,NSH,Standard (1-way),31,,4,UFA,2009,"$3,200,000","$3,200,000","$3,200,000","$3,200,000",$0,$0,2009,0.0784313725490196
Dustin Brown,-,23,"RW, LW",Right,LAK,Standard (1-way),22,,6,UFA,2014,"$3,175,000","$3,175,000","$2,600,000","$2,600,000",$0,$0,2009,0.0778186274509804
Rostislav Olesz,-,22,LW,Left,FLA,Standard (1-way),22,,6,UFA,2014,"$3,125,000","$3,125,000","$1,700,000","$1,700,000",$0,$0,2009,0.07659313725490197
Zach Parise,COL,23,LW,Left,NJD,Standard (1-way),23,,4,RFA,2011,"$3,125,000","$3,125,000","$2,500,000","$2,500,000",$0,$0,2009,0.07659313725490197
Stephen Weiss,-,25,C,Left,FLA,Standard (1-way),24,NMC,6,UFA,2013,"$3,100,000","$3,100,000","$2,500,000","$2,500,000",$0,$0,2009,0.07598039215686274
Niklas Bäckström,-,30,G,Left,MIN,Standard (1-way),29,,2,UFA,2009,"$3,100,000","$3,100,000","$3,100,000","$3,100,000",$0,$0,2009,0.07598039215686274
Christian Ehrhoff,-,25,LD,Left,SJS,Standard (1-way),26,,3,UFA,2011,"$3,100,000","$3,100,000","$2,750,000","$2,750,000",$0,$0,2009,0.07598039215686274
Ruslan Salei,-,Deceased (36),D,Left,FLA,Standard (1-way),31,,4,UFA,2010,"$3,025,000","$3,025,000","$3,025,000","$3,025,000",$0,$0,2009,0.0741421568627451
Colin White,-,30,LD,Left,NJD,Standard (1-way),28,,6,UFA,2012,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Jonathan Cheechoo,-,27,RW,Right,SJS,Standard (1-way),25,,5,UFA,2011,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Andy Sutton,-,33,D,Left,NYI,Standard (1-way),32,,3,UFA,2010,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Filip Kuba,-,31,D,Left,TBL,Standard (1-way),29,,3,UFA,2009,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Chris Mason,-,32,G,Left,NSH,Standard (1-way),31,,3,UFA,2010,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Niklas Hagman,-,28,LW,Left,TOR,Standard (1-way),28,,4,UFA,2012,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Adam Foote,-,36,RD,Right,COL,35+ (1-way),36,NTC,2,UFA,2010,"$3,000,000","$3,000,000","$2,750,000","$2,750,000",$0,$0,2009,0.07352941176470588
Niklas Kronwall,-,27,LD,Left,DET,Standard (1-way),25,,5,UFA,2012,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Radim Vrbata,-,27,RW,Right,TBL,Standard (1-way),27,,3,UFA,2011,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Kari Lehtonen,-,24,G,Left,ATL,Standard (1-way),24,,1,RFA,2009,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Valtteri Filppula,-,24,"C, LW",Left,DET,Standard (1-way),24,,5,UFA,2013,"$3,000,000","$3,000,000","$2,000,000","$2,000,000",$0,$0,2009,0.07352941176470588
Dustin Byfuglien,-,23,RD,Right,CHI,Standard (1-way),23,,3,RFA,2011,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.07352941176470588
Nick Boynton,-,29,RD,Right,ARI,Standard (1-way),27,,3,UFA,2009,"$2,950,000","$2,950,000","$2,950,000","$2,950,000",$0,$0,2009,0.07230392156862746
John Madden,-,35,C,Left,NJD,Standard (1-way),31,,5,UFA,2009,"$2,938,500","$2,938,500","$2,938,500","$2,938,500",$0,$0,2009,0.07202205882352941
Patrick O'Sullivan,-,23,LW,Left,LAK,Standard (1-way),23,,3,RFA,2011,"$2,925,000","$2,925,000","$4,000,000","$4,000,000",$0,$0,2009,0.07169117647058823
Mike Van Ryn,-,29,D,Right,FLA,Standard (1-way),27,,4,UFA,2010,"$2,900,000","$2,900,000","$3,350,000","$3,350,000",$0,$0,2009,0.07107843137254902
Alexander Frolov,-,26,LW,Right,LAK,Standard (1-way),23,,5,UFA,2010,"$2,900,000","$2,900,000","$3,500,000","$3,500,000",$0,$0,2009,0.07107843137254902
Tim Connolly,-,27,C,Right,BUF,Standard (1-way),25,,3,UFA,2009,"$2,900,000","$2,900,000","$3,500,000","$3,500,000",$0,$0,2009,0.07107843137254902
Bryce Salvador,-,32,D,Left,NJD,Standard (1-way),32,,4,UFA,2012,"$2,900,000","$2,900,000","$2,900,000","$2,900,000",$0,$0,2009,0.07107843137254902
Bryan Allen,-,27,D,Left,FLA,Standard (1-way),26,,5,UFA,2012,"$2,900,000","$2,900,000","$3,000,000","$3,000,000",$0,$0,2009,0.07107843137254902
Toni Lydman,-,30,D,Left,BUF,Standard (1-way),28,,4,UFA,2010,"$2,875,000","$2,875,000","$3,150,000","$3,150,000",$0,$0,2009,0.0704656862745098
Matt Cullen,-,31,"C, LW",Left,NYR,Standard (1-way),29,,4,UFA,2010,"$2,875,000","$2,875,000","$2,875,000","$2,875,000",$0,$0,2009,0.0704656862745098
Fedor Tyutin,-,24,LD,Left,NYR,Standard (1-way),24,,4,UFA,2012,"$2,843,750","$2,843,750","$2,250,000","$2,250,000",$0,$0,2009,0.06969975490196079
Jamie Langenbrunner,-,32,RW,Right,NJD,Standard (1-way),30,,5,UFA,2011,"$2,800,000","$2,800,000","$2,800,000","$2,800,000",$0,$0,2009,0.06862745098039216
Wojtek Wolski,-,22,RW,Left,COL,Standard (1-way),22,,2,RFA,2010,"$2,800,000","$2,800,000","$2,500,000","$2,500,000",$0,$0,2009,0.06862745098039216
Daniel Cleary,-,29,RW,Left,DET,Standard (1-way),29,NTC,5,UFA,2013,"$2,800,000","$2,800,000","$2,500,000","$2,500,000",$0,$0,2009,0.06862745098039216
Brendan Witt,-,33,LD,Left,NYI,Standard (1-way),31,,3,UFA,2009,"$2,766,667","$2,766,667","$3,000,000","$3,000,000",$0,$0,2009,0.06781046568627451
Antoine Vermette,-,25,"C, LW",Left,OTT,Standard (1-way),26,,2,UFA,2010,"$2,762,500","$2,762,500","$2,525,000","$2,525,000",$0,$0,2009,0.06770833333333333
Tom Preissing,-,29,D,Right,LAK,Standard (1-way),28,,4,UFA,2011,"$2,750,000","$2,750,000","$2,750,000","$2,750,000",$0,$0,2009,0.06740196078431372
Shaone Morrisonn,-,25,LD,Left,WSH,Standard (1-way),25,,1,RFA,2009,"$2,750,000","$2,750,000","$2,750,000","$2,750,000",$0,$0,2009,0.06740196078431372
Tim Gleason,-,25,D,Left,CAR,Standard (1-way),25,,4,UFA,2012,"$2,750,000","$2,750,000","$2,000,000","$2,000,000",$0,$0,2009,0.06740196078431372
Niclas Hävelid,-,35,LD,Left,ATL,Standard (1-way),33,,3,UFA,2009,"$2,700,000","$2,700,000","$2,900,000","$2,900,000",$0,$0,2009,0.0661764705882353
Cam Ward,-,24,G,Left,CAR,Standard (1-way),23,,3,RFA,2010,"$2,666,667","$2,666,667","$2,500,000","$2,500,000",$0,$0,2009,0.06535948529411764
Ryan Miller,-,27,G,Left,BUF,Standard (1-way),26,,3,UFA,2009,"$2,666,667","$2,666,667","$3,500,000","$3,500,000",$0,$0,2009,0.06535948529411764
Henrik Zetterberg,-,27,C,Left,DET,Standard (1-way),24,,4,UFA,2009,"$2,650,000","$2,650,000","$2,900,000","$2,900,000",$0,$0,2009,0.06495098039215687
Joe Corvo,-,31,D,Right,OTT,Standard (1-way),29,,4,UFA,2010,"$2,625,000","$2,625,000","$2,750,000","$2,750,000",$0,$0,2009,0.06433823529411764
Teemu Selanne,-,37,RW,Right,ANA,35+ (1-way),38,NMC,2,UFA,2010,"$2,625,000","$2,625,000","$3,250,000","$3,250,000",$0,$0,2009,0.06433823529411764
Jason Smith,-,34,RD,Right,OTT,Standard (1-way),34,,2,UFA,2010,"$2,600,000","$2,600,000","$2,600,000","$2,600,000",$0,$0,2009,0.06372549019607843
Jay Pandolfo,-,33,LW,Left,NJD,Standard (1-way),33,,3,UFA,2011,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Aaron Ward,-,35,D,Right,BOS,Standard (1-way),35,,2,UFA,2010,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Scott Walker,-,34,RW,Right,CAR,Standard (1-way),33,,3,UFA,2010,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Nikolai Zherdev,-,23,LW,Right,CBJ,Standard (1-way),21,,3,RFA,2009,"$2,500,000","$2,500,000","$3,250,000","$3,250,000",$0,$0,2009,0.061274509803921566
Darryl Sydor,-,36,LD,Left,PIT,35+ (1-way),35,,2,UFA,2009,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Greg de Vries,-,35,LD,Left,NSH,Standard (1-way),34,,2,UFA,2009,"$2,500,000","$2,500,000","$2,750,000","$2,750,000",$0,$0,2009,0.061274509803921566
Bobby Holik,-,37,C,Right,NJD,35+ (1-way),37,,1,UFA,2009,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Brian Pothier,-,31,D,Right,WSH,Standard (1-way),29,,4,UFA,2010,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Steve Bernier,-,23,RW,Right,VAN,Standard (1-way),23,,1,RFA,2009,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Anton Volchenkov,-,26,D,Left,OTT,Standard (1-way),25,,3,UFA,2010,"$2,500,000","$2,500,000","$2,200,000","$2,200,000",$0,$0,2009,0.061274509803921566
David Backes,-,24,"C, RW",Right,STL,Standard (1-way),24,,3,UFA,2011,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Lee Stempniak,-,25,RW,Right,STL,Standard (1-way),24,,3,UFA,2010,"$2,500,000","$2,500,000","$2,500,000","$2,500,000",$0,$0,2009,0.061274509803921566
Karlis Skrastins,-,Deceased (37),D,Left,COL,Standard (1-way),31,,3,UFA,2009,"$2,400,000","$2,400,000","$2,400,000","$2,400,000",$0,$0,2009,0.058823529411764705
Antti Miettinen,-,27,RW,Right,MIN,Standard (1-way),28,,3,UFA,2011,"$2,333,333","$2,333,333","$2,333,333","$2,333,333",$0,$0,2009,0.05718953431372549
Ales Kotalik,-,29,RW,Right,BUF,Standard (1-way),27,,3,UFA,2009,"$2,333,333","$2,333,333","$2,500,000","$2,500,000",$0,$0,2009,0.05718953431372549
Brent Sopel,-,31,D,Right,CHI,Standard (1-way),31,,3,UFA,2011,"$2,333,333","$2,333,333","$2,500,000","$2,500,000",$0,$0,2009,0.05718953431372549
Chuck Kobasew,-,26,RW,Right,BOS,Standard (1-way),26,,3,UFA,2011,"$2,333,333","$2,333,333","$2,000,000","$2,000,000",$0,$0,2009,0.05718953431372549
Joffrey Lupul,-,24,"LW, RW",Right,EDM,Standard (1-way),22,,3,RFA,2009,"$2,311,667","$2,311,667","$2,900,000","$2,900,000",$0,$0,2009,0.05665850490196078
Christian Backman,-,28,LD,Left,STL,Standard (1-way),26,,3,UFA,2009,"$2,300,000","$2,300,000","$3,400,000","$3,400,000",$0,$0,2009,0.056372549019607844
Jim Vandermeer,-,28,LD,Left,CGY,Standard (1-way),26,,3,UFA,2011,"$2,300,000","$2,300,000","$2,300,000","$2,300,000",$0,$0,2009,0.056372549019607844
Paul Gaustad,-,26,"C, LW",Left,BUF,Standard (1-way),26,,4,UFA,2012,"$2,300,000","$2,300,000","$1,700,000","$1,700,000",$0,$0,2009,0.056372549019607844
Trevor Daley,-,24,RD,Left,DAL,Standard (1-way),24,,3,UFA,2011,"$2,300,000","$2,300,000","$2,100,000","$2,100,000",$0,$0,2009,0.056372549019607844
Keith Ballard,-,25,D,Left,ARI,Standard (1-way),24,,2,RFA,2009,"$2,275,000","$2,275,000","$2,500,000","$2,500,000",$0,$0,2009,0.05575980392156863
Darcy Tucker,-,33,RW,Left,COL,Standard (1-way),33,,2,UFA,2010,"$2,250,000","$2,250,000","$2,250,000","$2,250,000",$0,$0,2009,0.05514705882352941
Raffi Torres,-,26,LW,Left,EDM,Standard (1-way),25,,3,UFA,2010,"$2,250,000","$2,250,000","$2,400,000","$2,400,000",$0,$0,2009,0.05514705882352941
Tuomo Ruutu,-,25,"LW, RW",Left,CAR,Standard (1-way),25,,1,RFA,2009,"$2,250,000","$2,250,000","$2,250,000","$2,250,000",$0,$0,2009,0.05514705882352941
Jason Williams,-,27,RW,Right,ATL,Standard (1-way),27,,1,UFA,2009,"$2,200,000","$2,200,000","$2,200,000","$2,200,000",$0,$0,2009,0.05392156862745098
Frantisek Kaberle,-,34,D,Left,CAR,Standard (1-way),32,,4,UFA,2010,"$2,200,000","$2,200,000","$2,200,000","$2,200,000",$0,$0,2009,0.05392156862745098
Chris Kelly,-,27,"C, LW",Left,OTT,Standard (1-way),27,,4,UFA,2012,"$2,125,000","$2,125,000","$2,500,000","$2,500,000",$0,$0,2009,0.052083333333333336
Alexei Ponikarovsky,-,28,LW,Left,TOR,Standard (1-way),27,,3,UFA,2010,"$2,105,000","$2,105,000","$2,240,000","$2,240,000",$0,$0,2009,0.05159313725490196
Peter Schaefer,-,30,LW,Left,OTT,Standard (1-way),28,,4,UFA,2010,"$2,100,000","$2,100,000","$2,300,000","$2,300,000",$0,$0,2009,0.051470588235294115
Denis Gauthier,-,31,D,Left,PHI,Standard (1-way),29,,3,RFA,2009,"$2,100,000","$2,100,000","$2,200,000","$2,200,000",$0,$0,2009,0.051470588235294115
Hal Gill,-,33,D,Left,TOR,Standard (1-way),31,,3,UFA,2009,"$2,075,000","$2,075,000","$2,100,000","$2,100,000",$0,$0,2009,0.0508578431372549
Brooks Laich,-,25,"C, LW",Left,WSH,Standard (1-way),25,,3,UFA,2011,"$2,066,667","$2,066,667","$1,700,000","$1,700,000",$0,$0,2009,0.05065360294117647
Nikolai Antropov,-,28,RW,Left,TOR,Standard (1-way),27,,2,UFA,2009,"$2,050,000","$2,050,000","$2,150,000","$2,150,000",$0,$0,2009,0.05024509803921569
Marek Svatos,-,Deceased (34),RW,Right,COL,Standard (1-way),26,,2,UFA,2010,"$2,050,000","$2,050,000","$1,750,000","$1,750,000",$0,$0,2009,0.05024509803921569
Trent Hunter,-,27,RW,Right,NYI,Standard (1-way),27,,5,UFA,2013,"$2,000,000","$2,000,000","$2,000,000","$2,000,000",$0,$0,2009,0.049019607843137254
Jeff Halpern,-,32,C,Right,DAL,Standard (1-way),30,,4,UFA,2010,"$2,000,000","$2,000,000","$2,000,000","$2,000,000",$0,$0,2009,0.049019607843137254
Robert Nilsson,-,23,LW,Left,EDM,Standard (1-way),23,,3,RFA,2011,"$2,000,000","$2,000,000","$1,500,000","$1,500,000",$0,$0,2009,0.049019607843137254
Steven Reinprecht,-,32,C,Left,ARI,Standard (1-way),29,,3,UFA,2009,"$2,000,000","$2,000,000","$2,000,000","$2,000,000",$0,$0,2009,0.049019607843137254
Jan Hejda,-,30,D,Left,CBJ,Standard (1-way),29,,3,UFA,2011,"$2,000,000","$2,000,000","$2,000,000","$2,000,000",$0,$0,2009,0.049019607843137254
Dan Hamhuis,-,25,LD,Left,NSH,Standard (1-way),23,,4,UFA,2010,"$2,000,000","$2,000,000","$2,250,000","$2,250,000",$0,$0,2009,0.049019607843137254
Paul Mara,-,28,D,Left,NYR,Standard (1-way),28,,1,UFA,2009,"$1,950,000","$1,950,000","$1,950,000","$1,950,000",$0,$0,2009,0.04779411764705882
Todd Bertuzzi,-,33,RW,Left,CGY,Standard (1-way),33,,1,UFA,2009,"$1,950,000","$1,950,000","$1,950,000","$1,950,000",$0,$0,2009,0.04779411764705882
Francis Bouillon,-,32,LD,Left,MTL,Standard (1-way),30,,3,UFA,2009,"$1,875,000","$1,875,000","$1,875,000","$1,875,000",$0,$0,2009,0.04595588235294118
Jason Chimera,-,29,"LW, RW",Left,CBJ,Standard (1-way),28,,4,UFA,2012,"$1,875,000","$1,875,000","$1,875,000","$1,875,000",$0,$0,2009,0.04595588235294118
Matthew Lombardi,-,26,C,Left,CGY,Standard (1-way),25,,3,UFA,2010,"$1,816,667","$1,816,667","$1,550,000","$1,550,000",$0,$0,2009,0.04452615196078431
Jussi Jokinen,-,25,"LW, RW",Left,DAL,Standard (1-way),24,,2,RFA,2009,"$1,812,500","$1,812,500","$1,875,000","$1,875,000",$0,$0,2009,0.04442401960784314
Martin Skoula,-,28,D,Left,MIN,Standard (1-way),27,,2,UFA,2009,"$1,800,000","$1,800,000","$1,900,000","$1,900,000",$0,$0,2009,0.04411764705882353
Kurt Sauer,-,27,D,Left,ARI,Standard (1-way),27,,4,UFA,2012,"$1,750,000","$1,750,000","$1,750,000","$1,750,000",$0,$0,2009,0.0428921568627451
Eric Belanger,-,30,C,Left,MIN,Standard (1-way),29,,3,UFA,2010,"$1,750,000","$1,750,000","$1,750,000","$1,750,000",$0,$0,2009,0.0428921568627451
Doug Weight,-,37,C,Left,NYI,35+ (1-way),37,,1,UFA,2009,"$1,750,000","$4,300,000","$1,750,000","$1,750,000",$0,"$2,550,000",2009,0.0428921568627451
Dan Ellis,-,28,G,Left,NSH,Standard (1-way),28,,2,UFA,2010,"$1,750,000","$1,750,000","$1,500,000","$1,500,000",$0,$0,2009,0.0428921568627451
Matt Stajan,-,24,C,Left,TOR,Standard (1-way),24,,2,UFA,2010,"$1,750,000","$1,750,000","$1,750,000","$1,750,000",$0,$0,2009,0.0428921568627451
Ryan Kesler,-,23,"C, RW",Right,VAN,Standard (1-way),22,,3,RFA,2010,"$1,750,000","$1,750,000","$1,750,000","$1,750,000",$0,$0,2009,0.0428921568627451
Niclas Wallin,-,33,D,Left,CAR,Standard (1-way),31,NTC,4,UFA,2010,"$1,725,000","$1,725,000","$1,725,000","$1,725,000",$0,$0,2009,0.042279411764705885
Brett McLean,-,29,C,Left,FLA,Standard (1-way),28,,3,UFA,2010,"$1,700,000","$1,700,000","$1,700,000","$1,700,000",$0,$0,2009,0.041666666666666664
Mike Komisarek,-,26,RD,Right,MTL,Standard (1-way),25,,2,UFA,2009,"$1,700,000","$1,700,000","$1,900,000","$1,900,000",$0,$0,2009,0.041666666666666664
Chris Higgins,-,25,LW,Left,MTL,Standard (1-way),24,,2,RFA,2009,"$1,700,000","$1,700,000","$1,900,000","$1,900,000",$0,$0,2009,0.041666666666666664
Alexander Steen,-,24,"LW, RW, C",Left,TOR,Standard (1-way),23,,2,RFA,2010,"$1,700,000","$1,700,000","$1,700,000","$1,700,000",$0,$0,2009,0.041666666666666664
Francois Beauchemin,-,28,LD,Left,ANA,Standard (1-way),26,,2,UFA,2009,"$1,650,000","$1,650,000","$1,650,000","$1,650,000",$0,$0,2009,0.04044117647058824
Joe Pavelski,DAL,23,RW,Right,SJS,Standard (1-way),23,,2,RFA,2010,"$1,637,500","$1,637,500","$1,550,000","$1,550,000",$0,$0,2009,0.04013480392156863
Petr Prucha,-,25,"RW, LW",Right,NYR,Standard (1-way),24,,2,RFA,2009,"$1,600,000","$1,600,000","$1,600,000","$1,600,000",$0,$0,2009,0.0392156862745098
Rostislav Klesla,-,26,D,Left,CBJ,Standard (1-way),24,,4,UFA,2010,"$1,600,000","$1,600,000","$1,650,000","$1,650,000",$0,$0,2009,0.0392156862745098
Ryane Clowe,-,25,"LW, RW",Left,SJS,Standard (1-way),25,,1,RFA,2009,"$1,600,000","$1,600,000","$1,600,000","$1,600,000",$0,$0,2009,0.0392156862745098
Loui Eriksson,-,22,"LW, RW",Left,DAL,Standard (1-way),22,,2,RFA,2010,"$1,600,000","$1,600,000","$1,500,000","$1,500,000",$0,$0,2009,0.0392156862745098
Tomas Plekanec,-,25,C,Left,MTL,Standard (1-way),24,,2,RFA,2009,"$1,600,000","$1,600,000","$1,800,000","$1,800,000",$0,$0,2009,0.0392156862745098
Brad Lukowich,-,31,D,Left,TBL,Standard (1-way),30,,3,UFA,2010,"$1,566,667","$1,566,667","$1,650,000","$1,650,000",$0,$0,2009,0.03839870098039216
Dan Girardi,-,24,RD,Right,NYR,Standard (1-way),23,,2,RFA,2010,"$1,550,000","$1,550,000","$1,500,000","$1,500,000",$0,$0,2009,0.03799019607843137
Andrew Ladd,-,22,LW,Left,CHI,Standard (1-way),22,,2,RFA,2010,"$1,550,000","$1,550,000","$1,450,000","$1,450,000",$0,$0,2009,0.03799019607843137
Olaf Kolzig,-,38,G,Left,TBL,35+ (1-way),38,,1,UFA,2009,"$1,500,000","$1,500,000","$1,500,000","$1,500,000",$0,$0,2009,0.03676470588235294
Georges Laraque,-,31,RW,Right,MTL,Standard (1-way),31,,3,UFA,2011,"$1,500,000","$1,500,000","$1,500,000","$1,500,000",$0,$0,2009,0.03676470588235294
Radek Martinek,-,31,RD,Right,NYI,Standard (1-way),31,,3,UFA,2011,"$1,500,000","$1,500,000","$1,200,000","$1,200,000",$0,$0,2009,0.03676470588235294
Denis Grebeshkov,-,24,D,Left,EDM,Standard (1-way),24,,1,RFA,2009,"$1,500,000","$1,500,000","$1,500,000","$1,500,000",$0,$0,2009,0.03676470588235294
Stephane Robidas,-,31,RD,Right,DAL,Standard (1-way),29,,3,UFA,2010,"$1,500,000","$1,500,000","$1,500,000","$1,500,000",$0,$0,2009,0.03676470588235294
Jordan Leopold,-,27,D,Left,COL,Standard (1-way),26,,2,UFA,2009,"$1,500,000","$1,500,000","$1,500,000","$1,500,000",$0,$0,2009,0.03676470588235294
Duncan Keith,-,24,LD,Left,CHI,Standard (1-way),22,,4,RFA,2010,"$1,475,000","$1,475,000","$1,600,000","$1,600,000",$0,$0,2009,0.03615196078431373
Steve Ott,-,25,"C, LW",Left,DAL,Standard (1-way),25,,2,UFA,2010,"$1,425,000","$1,425,000","$1,350,000","$1,350,000",$0,$0,2009,0.034926470588235295
Chris Osgood,-,35,G,Left,DET,35+ (1-way),35,,3,UFA,2011,"$1,416,667","$1,416,667","$1,700,000","$1,700,000",$0,$0,2009,0.03472223039215686
Samuel Pahlsson,-,30,C,Left,ANA,Standard (1-way),28,,2,UFA,2009,"$1,400,000","$1,400,000","$1,400,000","$1,400,000",$0,$0,2009,0.03431372549019608
Wayne Primeau,-,32,C,Left,CGY,Standard (1-way),31,,3,UFA,2010,"$1,400,000","$1,400,000","$1,400,000","$1,400,000",$0,$0,2009,0.03431372549019608
Andrew Ference,-,29,RD,Left,CGY,Standard (1-way),27,,3,UFA,2010,"$1,400,000","$1,400,000","$1,340,000","$1,340,000",$0,$0,2009,0.03431372549019608
Patrick Eaves,-,24,"RW, LW",Right,CAR,Standard (1-way),24,,3,UFA,2011,"$1,400,000","$1,400,000","$1,100,000","$1,100,000",$0,$0,2009,0.03431372549019608
Pascal Dupuis,-,29,"RW, LW",Left,PIT,Standard (1-way),29,,3,UFA,2011,"$1,400,000","$1,400,000","$1,400,000","$1,400,000",$0,$0,2009,0.03431372549019608
Rene Bourque,-,26,LW,Left,CGY,Standard (1-way),26,,2,UFA,2010,"$1,350,000","$1,350,000","$1,300,000","$1,300,000",$0,$0,2009,0.03308823529411765
Jamal Mayers,-,33,RW,Right,STL,Standard (1-way),32,,3,UFA,2010,"$1,333,333","$1,333,333","$1,333,333","$1,333,333",$0,$0,2009,0.03267973039215686
Jarkko Ruutu,-,32,LW,Left,OTT,Standard (1-way),32,,3,UFA,2011,"$1,300,000","$1,300,000","$1,300,000","$1,300,000",$0,$0,2009,0.031862745098039214
Jonas Hiller,-,26,G,Right,ANA,Standard (1-way),26,,2,UFA,2010,"$1,300,000","$1,300,000","$1,300,000","$1,300,000",$0,$0,2009,0.031862745098039214
Braydon Coburn,-,23,LD,Left,PHI,Standard (1-way),22,,2,RFA,2010,"$1,300,000","$1,300,000","$1,200,000","$1,200,000",$0,$0,2009,0.031862745098039214
Mark Stuart,-,24,LD,Left,BOS,Standard (1-way),24,,2,RFA,2010,"$1,300,000","$1,300,000","$1,100,000","$1,100,000",$0,$0,2009,0.031862745098039214
Carlo Colaiacovo,-,25,LD,Left,TOR,Standard (1-way),24,,3,UFA,2010,"$1,283,333","$1,283,333","$1,400,000","$1,400,000",$0,$0,2009,0.03145424019607843
Andrew Alberts,-,27,D,Left,BOS,Standard (1-way),25,,2,UFA,2009,"$1,250,000","$1,250,000","$1,400,000","$1,400,000",$0,$0,2009,0.030637254901960783
Gary Roberts,-,42,LW,Left,TBL,35+ (1-way),42,,1,UFA,2009,"$1,250,000","$1,250,000","$1,250,000","$1,250,000",$0,$0,2009,0.030637254901960783
Chris Gratton,-,32,C,Left,TBL,Standard (1-way),33,,1,UFA,2009,"$1,250,000","$1,250,000","$1,250,000","$1,250,000",$0,$0,2009,0.030637254901960783
Andreas Lilja,-,32,LD,Left,DET,Standard (1-way),32,,2,UFA,2010,"$1,250,000","$1,250,000","$1,250,000","$1,250,000",$0,$0,2009,0.030637254901960783
Michel Ouellet,-,26,RW,Right,TBL,Standard (1-way),25,,2,UFA,2009,"$1,250,000","$1,250,000","$1,300,000","$1,300,000",$0,$0,2009,0.030637254901960783
Zbynek Michalek,-,25,RD,Right,ARI,Standard (1-way),23,,4,UFA,2010,"$1,250,000","$1,250,000","$1,400,000","$1,400,000",$0,$0,2009,0.030637254901960783
Scottie Upshall,-,24,LW,Left,PHI,Standard (1-way),23,,2,RFA,2009,"$1,225,000","$1,225,000","$1,250,000","$1,250,000",$0,$0,2009,0.03002450980392157
Colby Armstrong,-,25,RW,Right,PIT,Standard (1-way),24,,2,RFA,2009,"$1,200,000","$1,200,000","$1,200,000","$1,200,000",$0,$0,2009,0.029411764705882353
Steve Eminger,-,24,D,Right,PHI,Standard (1-way),24,,1,RFA,2009,"$1,200,000","$1,200,000","$1,200,000","$1,200,000",$0,$0,2009,0.029411764705882353
